kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_depth,koi_impact,koi_duration,koi_ror,koi_steff,koi_slogg,koi_srad,ra,dec
7982917,K05456.01,,FALSE POSITIVE,11.8045536,141.8433,128.9,0.1533,3.195,0.010068,4971.0,4.482,0.857,298.62399,43.719471
8016211,K05460.01,,FALSE POSITIVE,3.1748772,133.7621,1741.0,0.94,7.089,0.049761,5116.0,3.994,1.619,286.69333,43.869961
8025718,K05462.01,,FALSE POSITIVE,371.18648,260.7045,317.9,0.0845,19.929,0.016373,6231.0,4.34,1.152,290.7309,43.87009
8935352,K05584.01,,FALSE POSITIVE,10.90962154,135.36692,499921.0,0.146,17.8024,0.661541,5323.0,3.714,2.064,283.98358,45.284752
8939211,K05586.01,,FALSE POSITIVE,27.0779813,135.6789,347.5,0.957,138.54,0.021829,5906.0,4.467,0.85,285.91354,45.206799
8939650,K05587.01,,FALSE POSITIVE,1.827660875,132.821298,46676.8,1.026,3.986,0.359608,6352.0,4.427,1.072,286.12524,45.276932
8949512,K05589.01,,FALSE POSITIVE,376.554588,247.6177,481.0,0.0963,3.182,0.020044,5926.0,4.519,0.913,290.58508,45.22105
8955741,K05590.01,,FALSE POSITIVE,538.4263,154.9034,242.0,0.3917,12.751,0.014438,5962.0,3.882,2.028,292.87256,45.246151
9758615,K05709.01,,FALSE POSITIVE,94.20561159,169.2951411,,,6.62,,,,,285.59543,46.509666
9771920,K05710.01,,FALSE POSITIVE,378.70643955,470.6725521,,,14.66,,,,,292.40878,46.515259
9775475,K05711.01,,FALSE POSITIVE,78.4286313,169.312404,83303.0,1.388,3.7368,0.785402,5780.0,4.438,1.0,293.8945,46.592491
9780149,K05713.01,,FALSE POSITIVE,2.53021,132.0918,367.9,1.275,21.79,0.292789,5780.0,4.178,1.296,295.6026,46.517567
9786017,K05714.01,,FALSE POSITIVE,2.249000963,132.651415,58776.2,0.68,9.6022,0.238071,6025.0,3.8,2.293,297.50803,46.521568
9837659,K05716.01,,FALSE POSITIVE,121.62387378,207.4934505,,,2.73,,,,,294.52805,46.608521
10879247,K05838.01,,FALSE POSITIVE,432.074696,481.2681,1088.0,0.1559,4.763,0.029576,5183.0,4.608,0.739,298.26733,48.207458
10905641,K05840.01,,FALSE POSITIVE,460.77905,533.8441,239.3,0.324,15.541,0.014303,6126.0,3.731,2.717,283.54834,48.388931
10920086,K05841.01,,FALSE POSITIVE,3.21318517,132.044475,2046.1,0.924,15.47,0.049845,6712.0,4.159,1.513,291.85208,48.319561
10958972,K05843.01,,FALSE POSITIVE,331.78248134,431.8146374,,,4.94,,,,,281.81027,48.420395
8029848,K05463.01,,FALSE POSITIVE,1.20608769,132.0861,1660.6,1.253,2.2272,0.300462,5657.0,4.186,1.355,292.21179,43.831848
8035322,K05464.01,,FALSE POSITIVE,613.82905,263.471,148.2,0.2616,18.18,0.011083,5636.0,3.809,2.357,294.08139,43.824032
8036863,K05465.01,,FALSE POSITIVE,476.80454,158.1644,143.6,0.5619,10.65,0.011335,5806.0,4.473,0.901,294.57321,43.898521
8037038,K05466.01,Kepler-1631 b,CONFIRMED,4.09513876,131.67784,181.7,0.97,2.462,0.016601,5858.0,4.495,0.963,294.63257,43.807671
8043968,K05469.01,,FALSE POSITIVE,0.779615874,131.68006,81.5,0.699,3.932,0.008815,5764.0,4.548,0.863,296.73291,43.864319
8975776,K05593.01,,FALSE POSITIVE,224.469892,230.1638,458.6,0.2691,2.952,0.019695,5911.0,4.337,1.091,298.50476,45.25124
8979500,K05594.01,,FALSE POSITIVE,113.556471,186.2321,278.7,0.1828,2.383,0.014868,4842.0,3.167,4.164,299.54834,45.283661
9003126,K05595.01,,FALSE POSITIVE,208.02789,324.5074,255.0,0.6065,10.82,0.015101,4285.0,4.63,0.632,283.62271,45.382992
9008125,K05596.01,,FALSE POSITIVE,308.024953,159.18628,352.6,0.3366,2.665,0.017225,5220.0,3.808,1.887,286.10162,45.319191
9838414,K05717.01,,FALSE POSITIVE,1.33261458,132.0098,1335.3,0.936,5.161,0.043932,4611.0,4.551,0.76,294.80966,46.613079
9845362,K05720.01,,FALSE POSITIVE,105.895315,231.4441,1227.0,0.093,2.581,0.031515,5271.0,4.548,0.781,297.2294,46.616402
9845931,K05721.01,,FALSE POSITIVE,61.224558,181.701,544.2,0.571,4.103,0.022184,6343.0,4.408,1.14,297.38342,46.68388
9847239,K05722.01,,FALSE POSITIVE,28.507877538,132.793009,24372.3,1.025,3.13331,0.269252,6131.0,4.497,0.945,297.74112,46.660488
9848760,K05723.01,,FALSE POSITIVE,444.46522,389.693,4084.0,1.2803,0.767,0.37036,5134.0,4.609,0.746,298.155,46.600121
9850843,K05724.01,,FALSE POSITIVE,8.48039,135.853,133.7,0.008,6.134,0.010596,6193.0,4.434,1.067,298.71469,46.650639
7019580,K05345.01,,FALSE POSITIVE,72.0153825,168.8166,177.7,0.6038,2.548,0.012635,5099.0,3.299,5.032,286.98447,42.551121
7022603,K05346.01,,FALSE POSITIVE,21.12752693,142.67722,51.8,0.157,2.253,0.006205,4024.0,1.672,30.882,288.22437,42.549011
7024045,K05347.01,,FALSE POSITIVE,23.9341825,145.76028,228.1,0.0465,1.607,0.013192,4415.0,4.58,0.715,288.76083,42.554619
7035812,K05348.01,,FALSE POSITIVE,87.775799,183.4282,450.0,0.8114,1.862,0.021788,5604.0,4.375,1.025,292.49271,42.550739
7038988,K05349.01,,FALSE POSITIVE,65.67350728,189.2618327,,,2.73,,,,,293.43866,42.56181
7041972,K05350.01,,FALSE POSITIVE,222.06409878,339.0218658,,,2.89,,,,,294.26602,42.519218
7047299,K05351.01,,FALSE POSITIVE,35.882272887,165.5325652,101231.0,0.858,3.95004,0.397063,5840.0,4.57,0.812,295.61066,42.578369
8075618,K05471.01,,FALSE POSITIVE,8.780603773,137.923785,90027.8,1.127,3.16989,0.576032,5487.0,4.563,0.832,281.5979,43.976479
8105398,K05475.01,Kepler-1632 b,CONFIRMED,224.150923,341.02756,348.6,0.019,12.455,0.017191,6072.0,4.133,1.286,294.49487,43.91362
8106139,K05477.01,,FALSE POSITIVE,551.49832,387.3411,1874.4,0.9478,40.92,0.050487,5926.0,4.532,0.887,294.74234,43.909351
8108437,K05478.01,,FALSE POSITIVE,351.2878737,207.294303,134634.0,0.712,11.2066,0.385439,5911.0,4.519,0.914,295.4931,43.99353
9016592,K05599.01,,FALSE POSITIVE,46.50446209,142.7268259,,,1.37,,,,,289.83994,45.354191
9024568,K05601.01,,FALSE POSITIVE,124.091252,135.5509,281.4,0.031,2.172,0.01505,5275.0,4.571,0.792,292.77322,45.371311
9875101,K05726.01,,FALSE POSITIVE,212.771978,328.1461,1239.0,0.2065,2.115,0.031582,5122.0,4.505,0.824,283.49139,46.757889
9896438,K05728.01,,FALSE POSITIVE,18.0766788,146.25271,28831.0,0.822,3.06,0.178327,5780.0,4.438,1.0,294.12787,46.796848
9899514,K05729.01,,FALSE POSITIVE,1.33255577,132.0672,126.5,0.199,4.282,0.010039,5122.0,4.469,0.881,295.26416,46.745941
9899607,K05730.01,,FALSE POSITIVE,1.33259275,132.01197,79.1,0.833,4.014,0.009163,6091.0,4.487,0.967,295.2951,46.775841
9908486,K05731.01,,FALSE POSITIVE,36.6092739,138.77398,1102.0,0.26,1.835,0.029789,4770.0,2.319,16.114,298.11667,46.721958
7107567,K05353.01,,FALSE POSITIVE,0.812592362,131.55642,6945.8,1.007,1.5646,0.144276,7117.0,4.153,1.64,288.49567,42.69556
7109680,K05354.01,,FALSE POSITIVE,81.871309,169.94965,98.2,0.1996,1.606,0.00917,6343.0,4.375,1.115,289.27045,42.674389
7115671,K05355.01,,FALSE POSITIVE,0.566805859,131.80997,61.1,0.724,3.835,0.00769,6413.0,4.203,1.494,291.12695,42.62439
7123580,K05356.01,,FALSE POSITIVE,326.36595188,253.1342058,,,3.75,,,,,293.54224,42.699532
7123614,K05357.01,,FALSE POSITIVE,520.58269,221.425,348.0,0.045,2.264,0.017155,6210.0,4.45,1.033,293.55038,42.67226
8155368,K05481.01,,FALSE POSITIVE,0.718643659,131.889141,124930.0,0.922,2.51246,0.498569,5853.0,4.483,0.934,287.80481,44.049191
8179747,K05483.01,,FALSE POSITIVE,17.946328114,136.9472719,102994.0,0.774,8.15905,0.354437,5228.0,3.906,1.722,296.41702,44.04821
8192427,K05484.01,,FALSE POSITIVE,204.818268,209.59041,303.6,0.346,1.93,0.016197,6060.0,3.65,2.93,299.59756,44.07642
9049550,K05606.01,,FALSE POSITIVE,23.81490574,135.92167,79201.0,0.772,1.9948,0.305724,5421.0,3.79,1.89,299.77884,45.394032
9049697,K05607.01,,FALSE POSITIVE,1.3274511,131.59052,123.6,0.245,3.465,0.009892,4137.0,4.646,0.61,299.82376,45.334881
9087071,K05611.01,,FALSE POSITIVE,209.238576,321.1236,154.7,0.2683,2.245,0.011521,6302.0,4.345,1.135,291.18909,45.49229
9911112,K05733.01,,FALSE POSITIVE,1.166835206,131.912321,15527.2,1.257,2.17596,0.415316,8982.0,4.111,2.123,298.87128,46.75198
9933600,K05734.01,,FALSE POSITIVE,230.70578883,260.3639847,,,2.69,,,,,282.1142,46.816589
9934274,K05735.01,,FALSE POSITIVE,4.99471597,136.1833,53.0,0.698,3.44,0.007112,6409.0,3.706,2.83,282.58215,46.81551
9941387,K05738.01,,FALSE POSITIVE,27.659607786,141.2478883,318404.0,0.604,4.16321,0.604589,5310.0,4.593,0.768,286.81644,46.884369
9941550,K05739.01,,FALSE POSITIVE,476.727302,496.4298,1035.7,0.008,9.327,0.02892,5068.0,2.827,7.417,286.90347,46.816341
7138841,K05361.01,,FALSE POSITIVE,22.0495604,133.82677,134.5,0.651,3.428,0.011224,6821.0,4.176,1.548,297.39395,42.686958
7174911,K05362.01,,FALSE POSITIVE,150.70039392,278.5397643,,,2.82,,,,,281.75983,42.779018
7176424,K05363.01,,FALSE POSITIVE,44.48477463,142.9633835,,,1.67,,,,,282.50769,42.742699
7184556,K05364.01,,FALSE POSITIVE,93.6452481,157.28348,,,2.12,,,,,286.23111,42.79517
7189825,K05366.01,,FALSE POSITIVE,574.69029,392.483,276.8,0.004,4.269,0.015096,5503.0,4.557,0.764,288.41675,42.7136
8223655,K05488.01,,FALSE POSITIVE,280.1604956,286.93817,12946.0,1.04,2.8637,0.220656,5387.0,4.581,0.799,288.02615,44.118858
8229361,K05489.01,,FALSE POSITIVE,370.46262,261.4078,347.9,0.2421,9.541,0.017231,6295.0,4.401,1.08,290.39822,44.17038
8234889,K05490.01,,FALSE POSITIVE,116.301793,168.3304,649.0,0.4631,2.253,0.023676,5593.0,4.552,0.842,292.38724,44.13007
8241258,K05491.01,,FALSE POSITIVE,480.19416,257.1738,372.3,0.1548,10.76,0.017731,6072.0,4.51,0.923,294.59424,44.110592
8241736,K05492.01,,FALSE POSITIVE,368.49828,233.4248,581.9,0.1772,14.903,0.021727,5255.0,4.527,0.783,294.74133,44.131809
8242350,K05493.01,,FALSE POSITIVE,6.993576155,131.988507,2924.0,1.317,21.2695,0.375468,6565.0,3.803,2.467,294.93457,44.12981
8244947,K05494.01,,FALSE POSITIVE,223.52131732,185.1827031,,,3.27,,,,,295.76822,44.167011
9101279,K05614.01,,FALSE POSITIVE,1.811461128,132.9324534,921671.0,0.309,8.42343,1.128143,8572.0,3.776,3.034,296.00156,45.448132
9108058,K05615.01,,FALSE POSITIVE,2.17491508,131.93954,635412.0,0.719,8.4418,1.084426,6792.0,4.143,1.636,297.78107,45.424278
9116075,K05617.01,,FALSE POSITIVE,24.5002702,154.6193,153.5,0.405,4.079,0.011223,4519.0,4.688,0.597,299.97076,45.448738
9117123,K05619.01,,FALSE POSITIVE,2.16402661,133.5762679,,,2.78,,,,,300.24493,45.498039
9118858,K05620.01,,FALSE POSITIVE,392.89275632,436.2879702,,,4.93,,,,,300.72061,45.460869
9137257,K05621.01,,FALSE POSITIVE,114.734287,231.5017,242.9,0.3694,3.724,0.014195,5083.0,4.569,0.71,283.03592,45.577709
9954225,K05742.01,,FALSE POSITIVE,1.340649911,132.05521,627633.0,0.561,5.0912,0.953618,6332.0,4.26,1.222,293.0744,46.899979
9957659,K05743.01,,FALSE POSITIVE,30.69537638,155.71927,19941.0,0.846,5.6634,0.148934,6185.0,4.356,1.192,294.47601,46.86166
9957668,K05744.01,,FALSE POSITIVE,30.69533113,155.7207691,88771.2,1.041,5.94855,0.494216,6335.0,4.171,1.286,294.4783,46.863811
9967398,K05746.01,,FALSE POSITIVE,49.873958,167.55502,562.0,0.4119,1.351,0.021809,4979.0,4.632,0.629,297.828,46.884602
7192680,K05368.01,,FALSE POSITIVE,114.25041494,235.8523992,,,2.11,,,,,289.44095,42.741638
7203858,K05370.01,,FALSE POSITIVE,407.97623,378.6999,237.5,0.0598,14.69,0.014297,7612.0,3.787,2.968,292.89294,42.776581
7207081,K05374.01,,FALSE POSITIVE,239.25578975,133.1367334,,,5.21,,,,,293.82782,42.771709
8255058,K05495.01,,FALSE POSITIVE,6.279888981,135.296067,1514.6,1.244,5.5086,0.28962,5057.0,3.137,6.222,298.43073,44.192451
8265239,K05496.01,,FALSE POSITIVE,37.47695717,150.6694873,,,1.46,,,,,301.15225,44.185116
8288404,K05498.01,,FALSE POSITIVE,519.80221867,462.625278,77183.1,0.894,14.9678,0.36348,5310.0,4.356,1.03,287.2117,44.283192
8300828,K05501.01,,FALSE POSITIVE,48.9200563,163.9628,333.9,0.6077,2.295,0.017394,5375.0,4.433,0.899,292.22482,44.29277
9141355,K05622.01,Kepler-1635 b,CONFIRMED,469.61309,422.5089,1234.7,0.906,13.709,0.038837,5474.0,4.598,0.763,285.349,45.556179
9142225,K05623.01,,FALSE POSITIVE,583.73632,174.6085,338.6,0.126,15.75,0.0168,6003.0,4.176,1.442,285.80096,45.571739
9142334,K05624.01,,FALSE POSITIVE,502.658,174.6294,216.0,0.3138,19.51,0.013439,3754.0,4.773,0.473,285.85172,45.511349
9153246,K05627.01,,FALSE POSITIVE,243.954706,221.2717,291.7,0.1207,2.562,0.015514,5578.0,4.578,0.794,291.27625,45.568192
10002266,K05750.01,,FALSE POSITIVE,12.71368909,136.9328,192.2,0.196,1.875,0.012715,5715.0,4.586,0.782,287.56247,46.95116
10004515,K05751.01,,FALSE POSITIVE,25.26363805,139.3088062,,,2.72,,,,,288.73169,46.943699
10004772,K05752.01,,FALSE POSITIVE,1.391716834,132.09937,41.0,0.233,1.421,0.005552,3749.0,0.833,59.684,288.85568,46.997261
10006096,K05753.01,,FALSE POSITIVE,70.516233809,142.8575773,330180.0,0.587,4.09296,0.612125,5511.0,4.531,0.789,289.49918,46.92865
10007492,K05754.01,,FALSE POSITIVE,2.645596805,133.705953,1272.7,1.239,2.9095,0.281053,4980.0,3.167,5.443,290.08661,46.945202
10018364,K05756.01,,FALSE POSITIVE,105.6327297,229.1273427,,,2.73,,,,,294.52576,46.994301
7255910,K05376.01,,FALSE POSITIVE,274.553579,158.0863,218.3,0.1125,5.95,0.013616,6267.0,4.334,1.118,281.28262,42.89959
7256460,K05377.01,,FALSE POSITIVE,251.02304011,194.2011858,,,3.11,,,,,281.59372,42.871609
7258902,K05378.01,,FALSE POSITIVE,1.80774253,132.9483,592.6,0.9062,2.637,0.027218,5164.0,3.88,1.779,282.78036,42.80621
7345136,K05381.01,,FALSE POSITIVE,28.7369766,153.842,525.0,0.1108,1.586,0.020908,5722.0,4.547,0.854,285.40469,42.907589
7352727,K05382.01,,FALSE POSITIVE,2.45649061,133.21452,287.8,0.167,2.844,0.015181,4870.0,2.486,8.531,288.57425,42.913288
7375100,K05383.01,,FALSE POSITIVE,98.51783198,173.7083904,,,1.65,,,,,295.34177,42.9958
8308639,K05503.01,,FALSE POSITIVE,457.513348,138.6556,562.5,0.9613,5.763,0.029487,5047.0,2.966,7.821,294.98322,44.217911
8313697,K05504.01,,FALSE POSITIVE,224.02589924,335.8214821,,,2.93,,,,,296.55786,44.2831
8351919,K05505.01,,FALSE POSITIVE,323.77153,191.0744,353.7,0.083,17.57,0.016771,5196.0,4.586,0.784,285.75095,44.356979
8352016,K05507.01,,FALSE POSITIVE,40.0389613,156.35794,109.4,0.3619,1.711,0.009674,5701.0,4.437,0.903,285.79947,44.34819
8364969,K05508.01,,FALSE POSITIVE,22.571972634,145.0344991,79325.7,1.056,4.00349,0.485141,5645.0,4.431,0.871,291.59738,44.398521
8380743,K05510.01,,FALSE POSITIVE,1.018861199,132.07252,291214.0,0.358,6.5005,0.511934,6225.0,4.009,1.672,296.90295,44.351231
9159461,K05630.01,,FALSE POSITIVE,80.519237,164.0077,92.5,0.102,4.044,0.008838,6251.0,4.378,1.119,293.75519,45.500839
9164003,K05631.01,,FALSE POSITIVE,149.356804,278.1387,171.6,0.1627,15.415,0.012122,6569.0,3.842,2.203,295.4079,45.535233
9178502,K05634.01,,FALSE POSITIVE,50.47759052,141.7787075,,,2.02,,,,,299.63815,45.58778
9180282,K05636.01,,FALSE POSITIVE,2.79123954,131.94858,154.8,0.709,2.843,0.012196,6407.0,4.111,1.668,300.11902,45.510349
9181402,K05637.01,,FALSE POSITIVE,223.31769215,233.6828323,,,3.54,,,,,300.41495,45.574299
10023469,K05757.01,,FALSE POSITIVE,44.637111,157.2998,282.5,0.029,5.868,0.015069,5222.0,4.518,0.78,296.36893,46.957821
10074700,K05760.01,,FALSE POSITIVE,365.620697,238.984,27188.0,0.4173,32.263,0.152085,5273.0,4.531,0.768,291.62619,47.08123
10096697,K05763.01,,FALSE POSITIVE,191.272501,293.2441,286.5,0.504,3.064,0.015878,5727.0,4.43,0.918,299.02518,47.079071
7386200,K05386.01,,FALSE POSITIVE,575.42002,369.5923,401.7,0.1538,17.22,0.018407,6025.0,4.448,0.949,297.88852,42.993031
7456380,K05391.01,,FALSE POSITIVE,368.72715,434.378,426.6,0.3411,5.06,0.018925,5401.0,4.569,0.749,295.06079,43.058811
8414914,K05513.01,,FALSE POSITIVE,100.303613,176.75827,488038.0,0.388,10.578,0.68964,6060.0,4.397,1.046,284.52087,44.455078
8432034,K05516.01,,FALSE POSITIVE,0.83620025,131.91663,331275.0,0.56,3.7127,0.601113,5780.0,4.438,1.0,292.30594,44.459366
9216231,K05641.01,,FALSE POSITIVE,616.34132,154.168,1287.0,0.28,12.724,0.032791,4197.0,4.659,0.588,291.03244,45.64106
10130646,K05765.01,,FALSE POSITIVE,390.40832,265.436,251.9,0.0407,7.916,0.014418,3659.0,4.858,0.4,287.42953,47.127609
10132552,K05766.01,,FALSE POSITIVE,191.528018,260.9129,171.8,0.0258,2.342,0.012022,6054.0,4.416,1.009,288.3555,47.106468
10132908,K05767.01,,FALSE POSITIVE,386.59946,221.2945,380.7,0.2307,3.305,0.017991,6137.0,4.487,0.963,288.50931,47.120701
10141271,K05768.01,,FALSE POSITIVE,15.4032765,137.9906,253.0,0.623,3.246,0.01518,5272.0,4.508,0.799,291.90961,47.174339
10158715,K05770.01,,FALSE POSITIVE,61.0011095,144.84614,408.0,0.7091,1.049,0.019952,6418.0,4.395,1.171,297.72064,47.134892
10161534,K05771.01,,FALSE POSITIVE,198.232389,294.73515,416.4,0.0297,1.919,0.018772,6263.0,4.382,1.113,298.49445,47.187271
7458433,K05392.01,,FALSE POSITIVE,0.66062715,131.8646,248.5,1.208,4.56,0.222599,6322.0,4.426,1.075,295.57947,43.06356
7468295,K05394.01,,FALSE POSITIVE,456.5734,228.3838,397.5,0.1768,5.465,0.017864,5002.0,3.216,4.042,297.68704,43.060162
7516073,K05395.01,,FALSE POSITIVE,601.13797,226.686,172.8,0.057,15.26,0.011937,5786.0,4.155,1.388,287.96262,43.132195
7538450,K05396.01,,FALSE POSITIVE,344.06248,451.4323,136.3,0.935,15.6,0.013019,7664.0,3.611,3.697,294.80457,43.138699
7539174,K05397.01,,FALSE POSITIVE,39.94344731,170.5021796,,,1.71,,,,,295.00153,43.171341
7550875,K05399.01,,FALSE POSITIVE,466.90824,136.3731,660.0,0.0868,2.64,0.023109,5340.0,4.456,0.867,297.65436,43.178551
8442463,K05519.01,,FALSE POSITIVE,361.30991,469.7513,275.6,0.0802,12.968,0.014657,4911.0,3.354,4.419,295.94467,44.445938
8474892,K05520.01,,FALSE POSITIVE,199.4424134,240.8521,32171.9,1.1877,7.2533,0.43918,5869.0,4.288,1.17,281.76312,44.57719
8480642,K05521.01,,FALSE POSITIVE,31.59115876,162.501885,1434.4,1.247,2.6431,0.290914,5178.0,3.714,2.295,285.0004,44.544991
8482513,K05522.01,,FALSE POSITIVE,356.99135,235.7367,747.8,0.2437,17.03,0.024821,5539.0,4.467,0.913,286.11569,44.592941
8487777,K05523.01,,FALSE POSITIVE,96.120478,166.9531,285.4,0.5381,1.125,0.016081,6038.0,4.245,1.186,288.92505,44.53577
8495232,K05524.01,,FALSE POSITIVE,9.63647672,134.93429,47.6,0.046,2.999,0.006145,5125.0,3.631,3.007,291.80365,44.534592
8499922,K05525.01,,FALSE POSITIVE,45.680876,142.3574,350.3,0.206,2.293,0.016768,4835.0,2.608,7.917,293.66245,44.527512
8505674,K05526.01,,FALSE POSITIVE,43.169798,159.086,120.8,0.5639,9.686,0.010427,5929.0,4.176,1.292,295.5806,44.568977
11465869,K05904.01,,FALSE POSITIVE,322.544807,267.9262,88.0,0.0183,11.236,0.008442,5359.0,4.611,0.741,296.71918,49.35994
11506938,K05906.01,,FALSE POSITIVE,22.57494749,149.09617,1344.1,1.271,36.756,0.308725,6581.0,4.192,1.468,291.64651,49.493408
11513441,K05908.01,,FALSE POSITIVE,85.5692223,188.06607,539.2,0.98,4.954,0.032157,5361.0,3.856,1.951,294.7627,49.430069
11599800,K05914.01,,FALSE POSITIVE,422.255426,160.6562,1935.0,0.3769,4.974,0.040958,6273.0,4.364,1.139,285.36389,49.629608
11603298,K05920.01,,FALSE POSITIVE,471.39698,247.0802,329.9,0.3379,10.714,0.016945,6587.0,4.463,1.008,287.65161,49.686501
11654039,K05927.01,,FALSE POSITIVE,436.42852,452.2705,163.9,0.3772,13.8,0.011866,5997.0,4.466,0.971,287.29846,49.703049
11924426,K05944.01,,FALSE POSITIVE,64.713168094,171.3677102,312970.0,0.573,5.69869,0.583206,6175.0,4.44,0.974,296.70383,50.281551
11968514,K05947.01,,FALSE POSITIVE,1.036592136,132.089545,2118.2,1.25,2.296,0.306758,4884.0,2.737,8.747,294.36172,50.307598
12156805,K05957.01,,FALSE POSITIVE,371.54879,183.5693,125.6,0.6743,9.841,0.010832,5225.0,4.41,0.954,289.96442,50.791859
12165063,K05958.01,,FALSE POSITIVE,226.499243,131.6622,127.4,0.266,1.328,0.010211,5093.0,4.525,0.798,294.52161,50.795456
12257851,K05962.01,,FALSE POSITIVE,2.61594288,132.415,72.1,0.711,6.45,0.008318,6063.0,4.476,1.012,291.20724,50.91663
12265150,K05963.01,,FALSE POSITIVE,1.686009643,133.060575,390.4,0.566,1.1818,0.018813,5783.0,4.539,0.88,295.12543,50.906052
10964747,K05844.01,,FALSE POSITIVE,344.961485,208.2266,427.9,0.3073,3.023,0.018978,5481.0,4.51,0.775,285.86667,48.407742
12405436,K05969.01,,FALSE POSITIVE,163.820347,232.6163,1196.0,0.2012,1.331,0.030812,4822.0,4.594,0.771,290.1449,51.25771
12417572,K05970.01,,FALSE POSITIVE,151.577009,194.7958,467.9,0.0653,2.59,0.020065,6854.0,4.106,1.674,295.91843,51.250118
11037818,K05856.01,Kepler-1638 b,CONFIRMED,259.34304,165.6794,349.7,0.447,16.04,0.017252,5490.0,3.629,3.204,295.48242,48.524441
11046870,K05858.01,,FALSE POSITIVE,8.34410791,136.54528,255.2,0.546,1.606,0.015186,6321.0,4.434,1.058,298.75833,48.59779
12645262,K05975.01,,FALSE POSITIVE,545.45623972,131.6984103,,,5.91,,,,,289.40317,51.736649
12645761,K05976.01,,FALSE POSITIVE,2.709570339,134.084891,13170.8,1.238,5.57527,0.393433,5030.0,3.18,5.208,289.70395,51.714401
12736658,K05980.01,,FALSE POSITIVE,0.855294909,131.6579596,6771.6,1.269,2.89112,0.371989,5846.0,4.27,1.207,290.26956,51.916302
12835139,K05981.01,,FALSE POSITIVE,350.609298,163.1091,369.5,0.0409,1.621,0.017817,6658.0,3.934,1.992,290.38977,52.171055
11073238,K05861.01,,FALSE POSITIVE,452.40428,189.0844,216.7,0.6038,17.2,0.014068,6195.0,4.437,1.029,285.72473,48.607632
11076176,K05862.01,,FALSE POSITIVE,0.699985822,131.840533,389433.0,0.28,3.02633,0.585308,5264.0,4.617,0.724,287.57657,48.679379
11090561,K05865.01,,FALSE POSITIVE,35.8726918,131.5668,916.3,0.963,4.402,0.037244,5254.0,2.494,15.369,294.86819,48.649578
11176166,K05875.01,Kepler-1639 b,CONFIRMED,9.8788502,134.3829,454.7,0.732,2.951,0.021044,6477.0,4.361,1.148,283.06863,48.802078
11199233,K05880.01,,FALSE POSITIVE,386.22400908,506.1610851,,,4.93,,,,,295.89526,48.832939
11338918,K05884.01,,FALSE POSITIVE,588.63759,246.525,322.1,0.3978,3.84,0.016355,5135.0,4.479,0.849,285.33615,49.190769
11341314,K05887.01,,FALSE POSITIVE,9.8338474,132.5363,57.6,0.733,14.585,0.007489,5929.0,4.308,1.202,286.83151,49.18824
11401845,K05894.01,,FALSE POSITIVE,1.080695116,131.86822,312773.0,0.62,7.449,0.60744,7796.0,3.937,2.34,291.297,49.244469
8517303,K06181.01,,FALSE POSITIVE,24.0733775,141.13539,1325.7,0.914,19.612,0.042017,4647.0,2.843,6.055,298.75,44.57254
10055126,K01608.03,Kepler-311 d,CONFIRMED,232.040326,262.2531,290.8,0.61,12.235,0.016278,5903.0,4.3,1.156,282.06128,47.085491
9285265,K03410.02,Kepler-1491 c,CONFIRMED,61.569765,182.0201,298.3,0.486,9.75,0.016067,5626.0,4.149,1.389,293.62976,45.74065
6525209,K03479.02,,FALSE POSITIVE,1.71029474,131.61307,158.9,0.825,2.946,0.013022,5365.0,4.586,0.729,292.72137,41.904919
6368175,K03503.02,Kepler-1703 c,CONFIRMED,31.8245304,144.5289,79.0,0.681,4.17,0.008651,6338.0,4.545,0.847,293.15085,41.729252
2309587,K05982.01,,FALSE POSITIVE,1.838514245,132.101259,118965.0,0.947,3.2601,0.499988,5799.0,4.326,1.055,292.89972,37.659309
2445134,K05983.01,,FALSE POSITIVE,8.412008943,139.6485198,136113.0,0.539,5.41096,0.354243,6247.0,4.225,1.314,291.8497,37.738621
3241344,K05984.01,,FALSE POSITIVE,3.912679136,133.4288498,291510.0,23.127,3.556,22.820008,5616.0,4.553,0.72,293.01654,38.318451
3347485,K05985.01,,FALSE POSITIVE,7.544804312,137.11963,6501.7,1.266,8.2678,0.364181,5953.0,3.984,1.609,292.77972,38.448551
2161623,K06094.01,,FALSE POSITIVE,2.283466438,132.34883,864260.0,0.457,7.7999,1.165546,6723.0,4.089,1.719,291.74445,37.591019
2707097,K06095.01,,FALSE POSITIVE,0.692807507,131.88094,25338.3,1.196,1.49242,0.425253,5780.0,4.438,1.0,290.04553,37.939384
2719873,K06096.01,,FALSE POSITIVE,17.279290765,135.2741342,164308.0,0.496,5.07591,0.384903,5251.0,4.623,0.658,292.9306,37.96442
8590780,K06183.01,,FALSE POSITIVE,4.326946311,132.1921929,409031.0,0.482,5.55905,0.65273,6231.0,4.078,1.501,301.16916,44.645962
8613338,K06184.01,,FALSE POSITIVE,527.29093,209.218,200.8,0.2371,14.305,0.012918,5671.0,4.466,0.919,286.85727,44.766392
8646141,K06185.01,,FALSE POSITIVE,168.858303,237.5792,119.1,0.0436,12.964,0.010081,6608.0,3.907,2.189,298.54065,44.767578
8653134,K06186.01,Kepler-1643 b,CONFIRMED,5.34264143,134.38122,691.3,0.021,2.453,0.023564,5101.0,4.63,0.67,300.431,44.751015
